Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines,Event Data Extraction,Number of Events
71443,Palmshore,India,Chennai,3198,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices","[{'event': {'event_id': 329269, 'friendly_start_date': '22 March', 'friendly_end_date': '30 April', 'friendly_timing_str': 'Friday, 22nd March - Tuesday, 30th April', 'start_date': '2019-03-22', 'end_date': '2019-04-30', 'end_time': '12:00:00', 'start_time': '11:00:00', 'is_active': 1, 'date_added': '2019-03-22 10:29:56', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/810/f8fc852a354dbfa87faac0ca6c899810_1553230796.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/810/f8fc852a354dbfa87faac0ca6c899810_1553230796.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f8fc852a354dbfa87faac0ca6c899810', 'id': 443473, 'photo_id': 443473, 'uuid': 1553230783613370, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Buffet', 'description': 'Buffet', 'display_time': '11:00 am - 12:00 pm', 'display_date': '22 March - 30 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
18588039,Fromage,India,Chennai,827,4.5,"Cafe, Italian, French, European",NA,0
72497,Palmshore,India,Chennai,2742,4.6,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices",NA,0
70496,Sukkubhai Biriyani,India,Chennai,2113,4.4,Biryani,NA,0
18665421,Blind Ch3mistry,India,Chennai,1365,4.5,"Cafe, Fast Food, Beverages",NA,0
18666824,AB's - Absolute Barbecues,India,Chennai,2208,4.9,"BBQ, North Indian, European, Mediterranean",NA,0
71405,Barbeque Nation,India,Chennai,2132,4.8,"North Indian, Continental, Kebab, BBQ",NA,0
18555163,Amelie's,India,Chennai,1217,4.4,"Cafe, Continental, Italian",NA,0
71799,Cleo's Grill & Cafe,India,Chennai,2413,4.5,"Chinese, Continental, Steak, North Indian",NA,0
18437170,Nasi And Mee,India,Chennai,1336,4.6,"Singaporean, Malaysian, Chinese, Asian, Thai, Momos",NA,0
18619095,Palmshore,India,Chennai,1528,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices",NA,0
18540650,Guntur Gongura,India,Chennai,2086,3.7,"North Indian, Chinese, South Indian, Biryani",NA,0
800894,Mubeen's,India,Lucknow,1352,4.4,Mughlai,NA,0
800468,Tunday Kababi,India,Lucknow,3753,4.8,"Mughlai, Lucknowi",NA,0
18801082,Farzi Café,India,Lucknow,298,4.6,Modern Indian,"[{'event': {'event_id': 331036, 'friendly_start_date': '26 March', 'friendly_end_date': '30 May', 'friendly_timing_str': 'Tuesday, 26th March - Thursday, 30th May', 'start_date': '2019-03-26', 'end_date': '2019-05-30', 'end_time': '13:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-03-26 11:33:44', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'CRICKET FEVER - 2019', 'description': 'This IPL season, come and show your love to the team you support.\nEnjoy the match on giant live screen with exciting offers of food & beverages.', 'display_time': '12:00 pm - 01:00 pm', 'display_date': '26 March - 30 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 335804, 'friendly_start_date': '13 April', 'friendly_end_date': '14 April', 'friendly_timing_str': 'Saturday, 13th April - Sunday, 14th April', 'start_date': '2019-04-13', 'end_date': '2019-04-14', 'end_time': '00:30:00', 'start_time': '21:30:00', 'is_active': 1, 'date_added': '2019-04-05 14:35:53', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Saturday Night with DJ SAAD!', 'description': ""Get ready to groove on DJ Saad's music on Saturday (13th April. 2019) at Farzi Cafe, Lucknow!\n\nFor table reservations, call : +91 90766 00211 / 12\n\n#SaturdayNight #Saturday #Live #Farzi #FarziCafeLKO #GetFarzified"", 'display_time': '09:30 pm - 12:30 am', 'display_date': '13 April - 14 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 335809, 'friendly_start_date': '14 April', 'friendly_end_date': '15 April', 'friendly_timing_str': 'Sunday, 14th April - Monday, 15th April', 'start_date': '2019-04-14', 'end_date': '2019-04-15', 'end_time': '00:30:00', 'start_time': '21:30:00', 'is_active': 1, 'date_added': '2019-04-05 14:37:30', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/814/df682d8402a8276f22dd32b0cf180814_1554455250.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/814/df682d8402a8276f22dd32b0cf180814_1554455250.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'df682d8402a8276f22dd32b0cf180814', 'id': 452334, 'photo_id': 452334, 'uuid': 1554455237947602, 'type': 'NORMAL'}}], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Sunday Night with Indie Street Rockers!', 'description': 'One of the most renowned music bands in town is performing at Farzi Cafe Lucknow once again!! Make some noise for them. Let your Sunday be a fabulous one. Get your friends along!\n\n14th April, 2019  |  9:30 PM onwards\n\nFor table reservations, call : +91 9076600211/ 12', 'display_time': '09:30 pm - 12:30 am', 'display_date': '14 April - 15 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'is_zomato_event': True, 'event_category': 0, 'event_category_name': '', 'url': 'https://www.zomato.com/mobileEventCards.php?display_mode=detail&event_id=335809&event_name=Sunday+Night+with+Indie+Street+Rockers%21', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",3
18970077,The Hazelnut Factory,India,Lucknow,203,4.4,"Bakery, Desserts, Cafe",NA,0
801170,Spice Caves,India,Lucknow,2401,4.6,"North Indian, Chinese, Mughlai",NA,0
18560184,The Terrace ,India,Lucknow,568,4.4,"North Indian, Continental",NA,0
18971277,Cafe Repertwahr,India,Lucknow,131,4.1,"North Indian, Chinese, Continental, Italian, Seafood, Salad","[{'event': {'event_id': 332493, 'friendly_start_date': '28 March', 'friendly_end_date': '26 May', 'friendly_timing_str': 'Thursday, 28th March - Sunday, 26th May', 'start_date': '2019-03-28', 'end_date': '2019-05-26', 'end_time': '23:00:00', 'start_time': '11:00:00', 'is_active': 1, 'date_added': '2019-03-28 22:41:49', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/575/d460f0ddb1ca69ffac4e8b04550af575_1553793124.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/575/d460f0ddb1ca69ffac4e8b04550af575_1553793124.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'd460f0ddb1ca69ffac4e8b04550af575', 'id': 447869, 'photo_id': 447869, 'uuid': 1553793121918569, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Enjoy live IPL with FBL', 'description': 'This IPL Season, Cafe Repertwahr is celebrating the Food Premier League!\r\nWatch your favourite teams battle it out on the field while we serve you some special dishes from their region!\r\nBe it Rajasthan Royals and Dal Baati Churma versus Kings XI Punjab and Dal Makhani; or Sunrisers Hyderabad and Murg Hyderabadi versus Delhi Capitals and Murg Makhani, it is going to be the ultimate IPL experience!\r\nOnly at Cafe Repertwahr!\r\nAddress: A-2, Kala Niketan, Maruti Puram, Indira Nagar, Lucknow\r\nBook your table! Call: 9170573793', 'display_time': '11:00 am - 11:00 pm', 'display_date': '28 March - 26 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
800179,Mahalaxmi Sweets,India,Lucknow,1062,4.3,"Mithai, North Indian, Chinese",NA,0
18980427,Bombay Remix,India,Lucknow,113,4.0,"North Indian, Chinese, Continental, Desserts",NA,0
800089,Barbeque Nation,India,Lucknow,2194,4.9,North Indian,NA,0
800152,Idrish Hotel,India,Lucknow,2180,4.4,Mughlai,NA,0
801960,Dosa Planet,India,Lucknow,875,4.3,"South Indian, North Indian",NA,0
18701292,Pirates of Grill,India,Lucknow,1746,4.9,"North Indian, Mughlai, Continental",NA,0
800483,Dastarkhwan,India,Lucknow,2127,4.7,Mughlai,NA,0
801146,Madhurima Veg,India,Lucknow,627,4.3,"Chinese, Sandwich, Fast Food, North Indian, Italian, Desserts, South Indian",NA,0
18387297,The Manish Eating Point,India,Lucknow,835,4.0,"North Indian, Awadhi, Biryani",NA,0
800432,Rattilal's,India,Lucknow,630,4.0,"Mithai, Street Food, Juices",NA,0
800896,Sardar Ji Ke Mashoor Chhole Bhature - Punjabi Zaika,India,Lucknow,692,4.1,Street Food,NA,0
800630,Royal Cafe,India,Lucknow,990,4.3,"North Indian, Chinese, Mughlai, Fast Food",NA,0
18439027,Skyhilton,India,Lucknow,750,4.1,"North Indian, Chinese, Continental","[{'event': {'event_id': 336239, 'friendly_start_date': '06 April', 'friendly_end_date': '13 April', 'friendly_timing_str': 'Saturday, 6th April - Saturday, 13th April', 'start_date': '2019-04-06', 'end_date': '2019-04-13', 'end_time': '23:59:59', 'start_time': '19:00:00', 'is_active': 1, 'date_added': '2019-04-06 17:10:08', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/142/03b08e1096a645facf19bec8f7124142_1554550960.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/142/03b08e1096a645facf19bec8f7124142_1554550960.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '03b08e1096a645facf19bec8f7124142', 'id': 452982, 'photo_id': 452982, 'uuid': 50937039188, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Unlimited Navratri Chaat', 'description': ""As maa durga pave way to your home,\ncelebrate the auspicious days of Navratri at Skyhilton with special 'Navratri Chaat' at just Rs 199/-"", 'display_time': '07:00 pm onwards', 'display_date': '06 April - 13 April', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
95361,Ifthar,India,Kochi,770,4.1,Kerala,NA,0
901159,Westleys Restocafe (Formerly Burgeria),India,Kochi,262,4.1,"Fast Food, Ice Cream",NA,0
95256,Kashi Art Cafe,India,Kochi,1256,4.5,"European, Cafe",NA,0
18398435,Bikash Babu Sweets,India,Kochi,231,4.5,"Mithai, Fast Food",NA,0
903046,Nasi And Mee,India,Kochi,235,4.8,"Malaysian, Thai, Singaporean, Asian, Chinese",NA,0
902109,Sheba Kuzhimandhi,India,Kochi,516,4.2,Arabian,NA,0
900533,Paragon,India,Kochi,1475,4.5,"Kerala, South Indian, Continental, North Indian, Seafood, Chinese",NA,0
95421,Dhe Puttu,India,Kochi,1162,4.3,Kerala,NA,0
900668,KFC,India,Kochi,507,3.7,"Burger, Fast Food",NA,0
900524,Cafe 17,India,Kochi,900,4.6,"Cafe, Continental, Italian",NA,0
901622,The Grill Lab,India,Kochi,639,4.2,"Cafe, Continental, Pizza, Burger, Fast Food",NA,0
901665,Double Roti,India,Kochi,344,4.2,"Cafe, American, Burger, Fast Food",NA,0
95488,Cafe d' arabia,India,Kochi,541,4.1,"Arabian, Lebanese",NA,0
18153238,Hotel Harsh Dhaba,India,Kochi,622,4.1,"North Indian, South Indian, Fast Food",NA,0
900300,Real Arabia,India,Kochi,380,4.0,"Arabian, Chinese, North Indian",NA,0
901830,Mocha Art Cafe,India,Kochi,602,4.7,"Cafe, Continental, European, Italian, Seafood",NA,0
900561,Tonico Cafe,India,Kochi,935,4.3,Cafe,NA,0
900551,Aavi,India,Kochi,213,3.8,Kerala,NA,0
18153935,Galito's,India,Kochi,470,4.2,"African, Burger, Desserts, Beverages, Fast Food, Salad",NA,0
95333,Chiyang,India,Kochi,622,4.0,"Chinese, Continental",NA,0
100242,Shree Agarwal Caterers,India,Jaipur,1402,4.3,"Bakery, Cafe, Sandwich, Fast Food, Mithai, Mishti, Desserts",NA,0
18748726,The Night Jar,India,Jaipur,851,4.7,"North Indian, Continental, Chinese","[{'event': {'event_id': 328996, 'friendly_start_date': '23 March', 'friendly_end_date': '19 May', 'friendly_timing_str': 'Saturday, 23rd March - Sunday, 19th May', 'start_date': '2019-03-23', 'end_date': '2019-05-19', 'end_time': '23:00:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-03-20 22:24:02', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/c19/15214588f9c5c7635b22d57ea026fc19_1553100842.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/c19/15214588f9c5c7635b22d57ea026fc19_1553100842.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '15214588f9c5c7635b22d57ea026fc19', 'id': 443081, 'photo_id': 443081, 'uuid': 839979919, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL Live Screening', 'description': 'Live Streaming of IPL matches available at The Night Jar', 'display_time': '08:00 pm - 11:00 pm', 'display_date': '23 March - 19 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Live Sports Screening', 'color': '#0DA314'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 328614, 'friendly_start_date': '25 March', 'friendly_end_date': '31 May', 'friendly_timing_str': 'Monday, 25th March - Friday, 31st May', 'start_date': '2019-03-25', 'end_date': '2019-05-31', 'end_time': '23:58:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-03-20 15:02:06', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/206/368820d2325f87659ebbfbe78c212206_1553074326.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/206/368820d2325f87659ebbfbe78c212206_1553074326.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '368820d2325f87659ebbfbe78c212206', 'id': 442652, 'photo_id': 442652, 'uuid': 7432381630, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL SPECIALS', 'description': 'Catch Live Cricketing Action With Amazing Offers Only At The Night Jar....', 'display_time': '12:00 pm - 11:58 pm', 'display_date': '25 March - 31 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Live Sports Screening', 'color': '#0DA314'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 336485, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:00:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-07 21:10:19', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/104/70ee0cc803cdbdde1ab8bb92d3315104_1554742926.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/104/70ee0cc803cdbdde1ab8bb92d3315104_1554742926.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '70ee0cc803cdbdde1ab8bb92d3315104', 'id': 454095, 'photo_id': 454095, 'uuid': 42921932676, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Wow Wednesday', 'description': 'Enjoy your Wednesday evenings with live performance only at The Night Jar', 'display_time': '08:00 pm - 11:00 pm', 'display_date': '10 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Promos', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}]",3
18641794,Shankar Samosa,India,Jaipur,727,4.3,Street Food,NA,0
18903417,Chool,India,Jaipur,383,4.9,"Cafe, North Indian, South Indian, Fast Food",NA,0
18625823,Gulabi Nagari,India,Jaipur,1227,4.3,"North Indian, Chinese",NA,0
100756,Agarwal Sweets & Caterers,India,Jaipur,1216,4.2,"Mithai, North Indian, South Indian, Street Food, Chinese",NA,0
102439,Muhammadi Palace,India,Jaipur,2457,3.9,"North Indian, Mughlai",NA,0
100149,Kanha,India,Jaipur,1475,4.0,"North Indian, Street Food",NA,0
102695,Thali and More,India,Jaipur,1820,4.3,"North Indian, South Indian, Italian, Chinese","[{'event': {'event_id': 334436, 'friendly_start_date': '03 April', 'friendly_end_date': '30 April', 'friendly_timing_str': 'Wednesday, 3rd April - Tuesday, 30th April', 'start_date': '2019-04-03', 'end_date': '2019-04-30', 'end_time': '11:30:00', 'start_time': '08:00:00', 'is_active': 1, 'date_added': '2019-04-02 17:31:11', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/d93/1ff671abaef07622a8b530b09fff9d93_1554206574.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/d93/1ff671abaef07622a8b530b09fff9d93_1554206574.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '1ff671abaef07622a8b530b09fff9d93', 'id': 450581, 'photo_id': 450581, 'uuid': 1554206640504715, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'GOOD MORNING JAIPUR', 'description': 'All Happiness depends upon a leisurely breakfast.\nStart your Morning with healthy Breakfast. Special menu would be served. \n\nKindly Note: No loyalty programs wont be entertained as regular menu wont be served everyday morning from 8:00 am to 11:30 am.', 'display_time': '08:00 am - 11:30 am', 'display_date': '03 April - 30 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Special Menu', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}]",1
